t,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation
1042,0.026263240763726207,-0.16626149715917518,1.6092544249796499,0.5848651757640858,0.9121880281003931,-1.003370096092686,0.08382285517927396,0.018446714662625888,-0.2277368869987608,0.22381144771157044,0.3456039109737662,0.10704299987868347,-4.6584707638639214e-05,0.4727783050078432,-0.0754832963294083,-0.10028055079647921,0.1274019063784962,0.01766843623016387,0.03370678311231632,0.00020378799072531118,0.052554864184067185,-0.00936458171905408,-0.0016023527789183099,-0.724347919796093,-0.11429360014357735,-0.7455155058975069,-0.23508857400436708,-0.07633138901675272,-0.09063993425148584,-0.5054387618712677,-0.9204033930603345,0.5262740152186388,0.22441937781807295,0.6182691418714433,0.10242955117729695,0.0,-0.609573413988934,0.7111016992399477,-0.3546459695856079,-0.3015951602422228,-2.207981057783662,0.314877298217546,0.0,0.00139301811806242,0.003901664197833963,0.00036404739624251064
1043,0.02210884136897171,-0.16648062432594415,1.6057950680517425,0.583573195120917,0.9118496272080244,-1.0038984460194782,0.08076798592575875,0.01337050975457128,-0.225088348310767,0.2246711961173863,0.34831606340210686,0.10699556065379504,-4.6584707638639214e-05,0.4690764617179539,-0.07142024766200382,-0.1030289265222873,0.124342384232838,0.006343992912761977,0.038608322389662296,0.00020378799072531118,0.052561601461779066,-0.00934517081641128,-0.0016005441807965767,-0.8309089205405167,-0.04382696517600204,-0.691895568433112,-0.25840516030550975,-0.06768254408640857,-0.10567367882177071,-0.6109952059582223,-1.0152764671398142,0.52972625237463,0.17195569128834665,0.5424494451398445,-0.009488176604565446,0.0,-0.7403945359456252,0.8126381364775223,-0.5496943578545636,-0.6119258169131525,-2.2649678277118883,0.9803421199870377,0.0,0.001347502639738741,0.0038823162216927716,0.0003617322674652806
1044,0.017809971613725065,-0.16623140313066775,1.602609621219781,0.5822284939434071,0.9115674996849874,-1.0045269212414096,0.07708284166834858,0.0082216602997164,-0.2223753706475272,0.22528299068967544,0.3505935158974485,0.10651088857237898,-4.6584707638639214e-05,0.4647132579436514,-0.06724392825026819,-0.10614006188505438,0.12045060562176739,-0.003939077768075262,0.046195858473558234,0.00020378799072531118,0.05256807234713865,-0.009325797958132903,-0.0015987420845951497,-0.859804002568066,0.04984598125168182,-0.6371116344582642,-0.26894963571991715,-0.056427476837555265,-0.12569943778175663,-0.7370546127141714,-1.0298058843261306,0.5426144978885283,0.12236319124616811,0.4555064197428908,-0.0969378044138056,0.0,-0.8726712561102318,0.8352930771699973,-0.6222488211403634,-0.7783829279366741,-2.0566860206182054,1.5175602579262266,0.0,0.0012942223070472381,0.0038747070828567204,0.00036043183795196013
1045,0.013510541879100328,-0.16556659163886056,1.599496614202115,0.5808684243845897,0.91134275141202,-1.0052433316948943,0.07295358820191358,0.0031117826680847147,-0.2194885775233365,0.22587816668524416,0.3526076365783038,0.10574232368886517,-4.6584707638639214e-05,0.4598893843423885,-0.06314849822308304,-0.10941238385189304,0.11653805261789951,-0.012976856243982876,0.05520722524613315,0.00020378799072531118,0.052574271857998935,-0.009306375675638657,-0.0015969361115656868,-0.8599160023582548,0.13296694576788268,-0.6226231652040531,-0.27202341941506225,-0.04495122571037651,-0.1432870988091619,-0.8258795590924282,-1.0220112472465164,0.5773788051465899,0.1190393597288814,0.40283821600804,-0.15371834940379886,0.0,-0.9648084418436425,0.8191146347975845,-0.6544872687397476,-0.782537951720824,-1.8076188743389918,1.8023363490397826,0.0,0.0012399455101262343,0.003884592271533654,0.00036120723066034944
1046,0.009238008704337712,-0.1647284206349685,1.5962878474507003,0.5795086186281022,0.9111621322121833,-1.0059954025589273,0.06881139574447515,-0.0019865415549505704,-0.2162892058262609,0.22674634750831554,0.3544997510989072,0.1047233247432903,-4.6584707638639214e-05,0.4550630839445421,-0.05920058775441652,-0.11288824925898745,0.11338204229148537,-0.02138683523083153,0.06391744257415209,0.00020378799072531118,0.05258039502376755,-0.009286784078238807,-0.0015951109271031033,-0.8545365023637416,0.16764006006540025,-0.6417757813682313,-0.2719706571049616,-0.036125102597187715,-0.15041943020515017,-0.8284674477439438,-1.0197004847624087,0.6398967048236976,0.17364223368679063,0.378436131065947,-0.20380691249103647,0.0,-0.9652938181250205,0.7896096918491273,-0.6951973796740869,-0.6312241275710253,-1.6820545878554836,1.7421043549245023,0.0,0.0012246759580980394,0.003918456436260694,0.0003650496515831883
1047,0.005093470724835071,-0.16399280185069476,1.592982997464091,0.5781651576093898,0.911008520609858,-1.0067262446015077,0.06504773192841477,-0.007010265082932378,-0.212742564251394,0.2280330452700554,0.3562309424546046,0.10338771011088503,-4.6584707638639214e-05,0.4507422973749698,-0.055504831440023036,-0.11666511064713174,0.11164394570904948,-0.029815315475133844,0.07064656580286328,0.00020378799072531118,0.05258662852130656,-0.00926707284295407,-0.0015932716583115633,-0.8289365685533036,0.14712889924401454,-0.6609931000830374,-0.26870159529102267,-0.030723394296603437,-0.14617351751324165,-0.7527590733401142,-1.004779824250874,0.7093531079938252,0.2573485470894051,0.3462503731412749,-0.2671322631789379,0.0,-0.8641875186440621,0.7391770982950857,-0.7553986800153528,-0.3476314667603854,-1.685754968680416,1.3458716861003563,0.0,0.0012467430834565128,0.003942384849574251,0.0003678666158318899
1048,0.0012192697397573394,-0.16341920008071434,1.5897023412557885,0.5768533484057741,0.9108776126094824,-1.0074249390171637,0.06168669002853158,-0.011816525533126641,-0.20905805923731918,0.22968081369424012,0.35766835369011807,0.10175647267835486,-4.6584707638639214e-05,0.44709443670006394,-0.05218427345345403,-0.12078868621252145,0.11170417764380551,-0.038388039685829586,0.07435953869725269,0.00020378799072531118,0.05259296976445028,-0.009247232182243683,-0.0015914181312660573,-0.7748672798606013,0.11472436379524495,-0.6561541752935606,-0.2623710110076877,-0.02618251519571566,-0.13974376739833974,-0.6722318755509122,-0.9612856885040763,0.7369267595784338,0.32956520366549263,0.2874922954161139,-0.3262588897736509,0.0,-0.7295976355800872,0.6641348098827398,-0.8247439391916467,0.012046808006324962,-1.7146047703055989,0.7426205346478524,0.0,0.001268292957602132,0.003968270839461022,0.0003707183662983006
1049,-0.0023625453126988284,-0.1628821274427273,1.5865920276221004,0.5755670250090267,0.9107767174177965,-1.0081174293667075,0.05849776511888948,-0.01636206902640971,-0.20563149495752078,0.23157330375959653,0.3587623941363295,0.09992424649914587,-4.6584707638639214e-05,0.44392976422099506,-0.04921493573733499,-0.12510224140259038,0.11350277926953455,-0.046756537451316735,0.07476933067574787,0.00020378799072531118,0.05259939126537078,-0.009227222732971158,-0.0015895476457124104,-0.7163880493940821,0.1074182820373823,-0.622084469580214,-0.2572736714738875,-0.020179743651343503,-0.13850291080599014,-0.6378072743080752,-0.9091404745635927,0.6853368095722617,0.3785112426418196,0.2188157372006636,-0.3664580441338577,0.0,-0.6329566186552926,0.5938883005654088,-0.862741192191976,0.3597328983833165,-1.6737580536061016,0.08196126037557223,0.0,0.0012843450740062667,0.004002029731815556,0.00037411018647600546
1050,-0.0057978838319680285,-0.16239721872393315,1.583777202101786,0.574271560640645,0.9107032742012847,-1.008799280471024,0.05548414336065064,-0.020788420994634963,-0.20276749331548516,0.2337249861709852,0.35960705237004226,0.0978127947262117,-4.6584707638639214e-05,0.4411543142641796,-0.046361966820001564,-0.12922301028344713,0.11660190413976286,-0.05443109015400337,0.07205101378325345,0.00020378799072531118,0.05260589386996489,-0.009207072406796628,-0.0015876662361062658,-0.6870917188032933,0.09698513354365036,-0.5629847812772876,-0.25910192970128154,-0.014689156711775847,-0.1363749873862265,-0.6027454185597448,-0.8853013363361951,0.5728203493902919,0.43035152374862634,0.16893755137893082,-0.422305114822927,0.0,-0.5551093933201449,0.5706137273248987,-0.8241825826647492,0.6198466386725084,-1.5349641899794986,-0.54368238106367,0.0,0.0013005663756872699,0.004030206097025386,0.0003762950733408107
1051,-0.009266306798548453,-0.16225980378383756,1.5813463489746569,0.572925689764722,0.9106358423061193,-1.0094070665147985,0.053064502794390456,-0.025303875790189004,-0.20046847008713042,0.236297210878935,0.36029717804714917,0.0951475564740157,-4.6584707638639214e-05,0.4390386546212642,-0.04333646194583202,-0.13281280423878922,0.12044286450308374,-0.060931871211861846,0.06679561664545614,0.00020378799072531118,0.0526124970929327,-0.009186924516642221,-0.0015857875640513364,-0.6937088395444428,0.027483948626877613,-0.4861876184571169,-0.2691835835793929,-0.013486850419983544,-0.12156145752137942,-0.48394502790122457,-0.9031225246808577,0.45982071713706635,0.514462922888162,0.13802995978822694,-0.5330662819544201,0.0,-0.423146718234558,0.6051221248155536,-0.7179838857482879,0.7682189231385785,-1.300201655689542,-1.0511161657428791,0.0,0.001320690753805405,0.004029718875971541,0.0003757475439607414
1052,-0.012837768491201738,-0.1627384778968264,1.5793283444414068,0.5715097214892515,0.9105553657696059,-1.009881500901801,0.051624678782377885,-0.030021954882317167,-0.19852258898891958,0.23943156462979753,0.3607876338847914,0.09179304938029553,-4.6584707638639214e-05,0.43786661241970637,-0.03999976909976672,-0.1358795733194238,0.124551887390465,-0.06576368110034636,0.06018316828342397,0.00020378799072531118,0.05261920233752087,-0.009166805697008226,-0.0015839131976072309,-0.7143173050576942,-0.09573816879918957,-0.40361501363731456,-0.283203553509173,-0.016095869878943573,-0.09489019396383924,-0.28797486758260515,-0.9436488004535399,0.38918982244607003,0.6268926610690548,0.09809459609075123,-0.6709248686363342,0.0,-0.23441663354610637,0.667361894573745,-0.6133752545685842,0.8218333018585469,-0.9663957547670777,-1.3225358971415757,0.0,0.0013410957910673516,0.004023904568670036,0.00037488639169733483
1053,-0.01651096531587267,-0.16371230773078366,1.5776617518664575,0.5700258019680238,0.910470997327044,-1.0102430273999485,0.0510082479563049,-0.03496733720947128,-0.19673937847606926,0.2431171089508122,0.36098934469004845,0.08798997943024939,-4.6584707638639214e-05,0.4374353171248613,-0.036362882070505774,-0.13873481000215088,0.1285925187724418,-0.0685565694861785,0.05369267444487697,0.00020378799072531118,0.05262600094561251,-0.009146721857440664,-0.0015820437880551062,-0.7346650426470469,-0.1947727744100019,-0.3333301654098132,-0.2967942776780603,-0.016874278295288713,-0.07230782690318352,-0.12329047441296115,-0.9891110364362559,0.35665456821503433,0.7371346282317428,0.04034357112344942,-0.7606405756083208,0.0,-0.08626207396583643,0.7274028297391468,-0.5710672962565851,0.8081545226825464,-0.5585972010279154,-1.2981441399137932,0.0,0.0013597691444247806,0.004016908310852945,0.00037389497864969784
1054,-0.020321400045801352,-0.1647408365638594,1.5762180446952845,0.5684797149489962,0.9104154575658213,-1.0105790955613623,0.05063912323823526,-0.04016320688872862,-0.1950141711286405,0.247248540552037,0.36092343322416914,0.08411354628525278,-4.6584707638639214e-05,0.43710374533139934,-0.0324376376534322,-0.14154985229893935,0.1323397395942277,-0.0694015448139783,0.04824193226585158,0.00020378799072531118,0.05263271087688603,-0.009126778119038078,-0.001580193332995706,-0.7621135830687839,-0.20571295661048747,-0.28875152656016606,-0.30922821182382587,-0.011108340498712175,-0.06721598158831507,-0.07382752400342944,-1.0392102579044509,0.34505352965595404,0.8263152012767724,-0.013182753934099374,-0.775313727448431,0.0,-0.06631667656581268,0.785076323082083,-0.5630281380874869,0.7494703595394391,-0.16900097241300283,-1.0901865395602626,0.0,0.0013420331608989932,0.0039888870984716406,0.0003701039476022255
1055,-0.024274021626348195,-0.1655157650344104,1.5749083127629588,0.5668822598292733,0.910413845626869,-1.0109537826486612,0.05015005829012683,-0.04556106057535549,-0.19318377254695818,0.2517672153112741,0.3606625590767568,0.08018261512838246,-4.6584707638639214e-05,0.43636192299540766,-0.028229347721382067,-0.14398520246795082,0.1356451591626803,-0.06897606640271099,0.04377161059601684,0.00020378799072531118,0.05263915541157872,-0.009106878531094997,-0.0015783475071723513,-0.7905519471585163,-0.1549911112962917,-0.2619555422283743,-0.3195021910548129,-0.0003223990588238318,-0.07494003673337786,-0.09781640846088974,-1.0796084713602345,0.36609251185258995,0.9037665399268312,-0.052176653139560145,-0.7862137107949443,0.0,-0.14836965295391835,0.8416874047248266,-0.487087058270446,0.6611070204333953,0.0850986565869896,-0.8940955840310496,0.0,0.0012889519894629378,0.003980056697934359,0.00036917806803216194
